item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0031,31,1,True,True,2,6,1,11,0,0,1,25,0,0.0,B,22,2,,0.92,24,,"The doctor uses a clear and professional tone, but there is one instance of unnecessary repetition.",0.5,1,15,2,,0.88,17,,0.75,6,2,8,3,"The doctor completes three out of four sections, but the plan section is missing a clear explanation of how the patient will be monitored.",0.75,4,0.83,30,28,12,10,18,18,0.6428571428571429,5,3,2,0,3,3,1.0,2,1,1,0,1,1,1.0,17,13,7,3,10,10,0.7692307692307693,30,5,2,17,28,3,1,13,item_0031,,"The Generated SOAP note is mostly clinically aligned and clearly usable. It accurately captures the majority of the Ground Truth content. There are a few minor omissions, such as the 'Morbid' qualifier for obesity and a detail about patient education. A moderate omission is the specific endocrinologist's name in the Plan. The note also includes one unsupported structural addition in the Objective section, though the information within it is supported by the transcript and does not introduce misleading content.",12,6,3,0.8799999999999999,0.7265908033750856,0.8135890884792264,0.7044534412955465,True,True,0.8461538461538461,0.8799999999999999,True,True,0.8108108108108109,0.8543689320388349,True,True,0.5517241379310345,0.7044534412955465,True,True,0.6976744186046512,0.8155339805825242
item_0032,32,1,True,True,20,14,0,28,0,3,0,25,0,0.0,C,28,6,"The generated SOAP note accurately captures most medical claims from the RAW TRANSCRIPT, but incorrectly states that the patient has a family history of thyroid disorders.",0.82,34,,"The generated SOAP note contains a few unclear sentences and lacks professional language, but overall communication is clear.",0.8,2,20,3,"The generated SOAP note captures most important details from the RAW TRANSCRIPT, but misses symptoms of headaches and dizziness.",0.87,23,"The generated SOAP note captures some patient-specific details from the RAW TRANSCRIPT, but misses important information about the patient's emotional state and lifestyle.",0.83,10,2,12,3,"The generated SOAP note completes three out of four SOAP sections (Subjective, Objective, Assessment, but not Plan), indicating some issues with instruction following.",0.75,4,0.81,25,22,13,10,12,12,0.5454545454545454,10,12,3,5,7,7,0.5833333333333334,1,1,1,1,0,0,0.0,11,6,8,3,3,3,0.5,25,10,1,11,22,12,1,6,item_0032,,"The generated note is mostly clinically aligned and usable, but it has several moderate omissions that make it meaningfully incomplete. Key missing details include the patient's history of hypertension in the ROS, past medical history of hyperlipidemia and family history of Type 2 Diabetes and Hyperlipidemia in the Assessment, and the patient's specific concerns about exercise adherence in the Plan. All additions were supported by the transcript and did not negatively impact the grade.",28,14,20,0.2564102564102564,0.4668319979282863,0.6114652653434972,0.652892561983471,True,True,0.1894736842105263,0.2564102564102564,True,True,0.8366013071895425,0.8484848484848485,True,True,0.4325842696629214,0.652892561983471,True,True,0.40866873065015485,0.6880733944954128
item_0033,33,1,True,True,4,7,2,13,0,0,2,25,0,0.0,B,22,2,,0.92,24,,The communication quality score is low due to a single unclear sentence where the doctor asks if the patient has any questions or concerns without providing a clear call-to-action.,0.5,1,15,2,,0.88,17,,0.67,4,2,6,3,The instruction following score is slightly lower than expected due to one incomplete section (the assessment section).,0.75,4,0.81,25,28,10,13,15,15,0.5357142857142857,6,4,3,1,3,3,0.75,4,4,3,3,1,1,0.25,13,8,7,2,6,6,0.75,25,6,4,13,28,4,4,8,item_0033,,"The generated note is mostly clinically aligned and clearly usable, capturing the majority of the Ground Truth content. It includes a few minor omissions, such as the explicit mention of 'initial consultation' and the '(severe)' qualifier for obesity. The main issue is a moderate unsupported addition in the Subjective section's Review of Systems, where an objective finding ('on palpation') was incorrectly included, representing a structural documentation error. All other additions are well-supported by the transcript, and the note remains clinically sound despite these issues.",15,9,4,0.9285714285714286,0.6791520154362287,0.817988529327238,0.8088888888888888,True,True,0.8571428571428571,0.9285714285714286,True,True,0.9072164948453608,0.9438202247191011,True,True,0.49840255591054317,0.8088888888888888,True,True,0.4538461538461538,0.5906735751295337
item_0034,34,1,True,True,8,8,0,16,0,0,0,15,0,0.0,D,22,2,,0.92,24,,"The doctor's sentence ""It can assist with weight loss and also help manage your blood sugar levels"" is unclear.",0.5,1,20,3,,0.87,23,,0.8,8,2,10,3,The plan section is missing a clear explanation of the patient's lifestyle modifications.,0.75,4,0.83,23,24,12,13,11,11,0.4583333333333333,4,7,2,5,2,2,0.2857142857142857,2,2,1,1,1,1,0.5,10,6,7,3,3,3,0.5,23,4,2,10,24,7,2,6,item_0034,,"The generated note is generally well-structured and captures most of the key clinical information. However, it suffers from significant omissions in the Assessment section, specifically lacking the reasoning for all three diagnoses (severe obesity, hypertension, and pre-diabetes). This materially reduces the clinical usefulness and completeness of the assessment. Minor omissions include some details from the physical examination and the specific reason for Metformin. While some content listed as omitted (BP monitoring, gym referral) is present elsewhere in the note, the core issue remains the missing diagnostic rationale. There are no unsupported or unknown additions.",16,8,12,0.3283582089552239,0.40301341940867785,0.5740140556573747,0.7068965517241379,True,True,0.26506024096385544,0.3283582089552239,True,True,0.62,0.6595744680851063,True,True,0.34604105571847504,0.7068965517241379,True,True,0.380952380952381,0.6012269938650306
item_0035,35,2,True,True,13,7,0,7,0,2,0,22,0,0.0,B,13,1,,0.93,14,,The communication quality score is low due to a single unclear sentence about the patient's history of tobacco or drug use being missing from the SOAP note.,0.5,1,22,2,,0.92,24,,0.88,7,1,8,3,"The instruction following score is low because only three out of four sections (Subjective, Objective, Assessment, and Plan) are complete.",0.75,4,0.86,30,23,13,6,17,17,0.7391304347826086,5,6,2,3,3,3,0.5,1,1,0,0,1,1,1.0,21,15,8,2,13,13,0.8666666666666667,30,5,1,21,23,6,1,15,item_0035,,"The generated note is mostly clinically aligned and clearly usable. It contains several minor omissions, such as the patient's height, weight, and a more explicit denial of tobacco/drug use. A moderate omission of detailed medical reasoning in the Assessment section makes it less comprehensive than the Ground Truth. However, all additions were supported by the transcript and did not negatively impact the grade, ensuring the note remains clinically useful despite these gaps.",7,7,13,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0036,36,1,True,True,7,7,3,11,0,0,3,24,0,0.0,C,22,2,,0.92,24,,"The doctor's sentence ""I'll provide education on the importance of medication adherence and lifestyle changes"" is unclear.",0.5,1,20,3,,0.87,23,,0.8,12,3,15,4,The SOAP note accurately follows the standard instruction format.,1.0,4,0.86,30,27,20,17,10,10,0.37037037037037035,8,11,5,8,3,3,0.2727272727272727,2,1,2,1,0,0,0.0,19,6,16,3,3,3,0.5,30,8,2,19,27,11,1,6,item_0036,,"The note captures the patient's current symptoms, physical exam findings, and general management plan. However, it omits the crucial context that this is a follow-up visit for previously diagnosed anemia and COPD. Key omissions in the Plan include specific iron studies (Serum Iron, TIBC, Ferritin levels) and important socio-economic considerations regarding healthcare access. There are also minor unsupported structural additions, such as new section headings in the Plan and a 'Neurological' ROS section. These omissions make the note meaningfully incomplete in terms of visit context and specific clinical details for management, requiring caution and review.",14,7,7,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0037,37,1,True,True,9,9,0,15,0,4,0,25,0,0.0,C,32,2,"The SOAP note accurately captures most medical claims from the RAW TRANSCRIPT, with only two minor inaccuracies.",0.94,34,,The SOAP note contains one minor issue with unclear sentence structure.,0.8,1,22,2,"The SOAP note captures most important details from the RAW TRANSCRIPT, but misses two crucial pieces of information.",0.92,24,"The SOAP note captures most patient-specific details from the RAW TRANSCRIPT, but misses two important pieces of information.",0.86,12,2,14,4,The SOAP note accurately completes all four sections and follows the recommended instructions.,1.0,4,0.89,47,32,25,10,22,22,0.6875,11,7,7,3,4,4,0.5714285714285714,4,4,1,1,3,3,0.75,25,22,9,6,16,16,0.7272727272727273,47,11,4,25,32,7,4,22,item_0037,,"The generated note is mostly clinically usable but has noticeable gaps. Several minor omissions are present in the Subjective and Objective sections, including patient demographics and general observations. The most significant issue is the complete omission of the differential diagnosis for potential gastrointestinal bleeding from the Assessment section, which reduces the completeness of the clinical reasoning. All additions were supported by the transcript and did not negatively impact the grade.",15,9,9,0.163265306122449,0.34247243281853823,0.4805788586844488,0.6739130434782609,True,True,0.12,0.163265306122449,True,True,0.45360824742268036,0.5454545454545455,True,True,0.45112781954887216,0.6739130434782609,True,True,0.3451536643026004,0.5396825396825397
item_0038,38,1,True,True,3,18,9,27,0,0,9,25,0,0.0,A,13,1,,0.93,14,,The doctor uses a somewhat formal tone and makes one unclear statement about the patient's symptoms.,0.5,2,20,4,,0.83,24,,0.75,9,3,12,4,The doctor completes all sections of the SOAP note.,1.0,4,0.84,18,14,11,7,7,7,0.5,6,5,2,1,4,4,0.8,2,1,1,0,1,1,1.0,8,6,6,4,2,2,0.3333333333333333,18,6,2,8,14,5,1,6,item_0038,,"The Generated SOAP note is highly accurate and clinically usable. It demonstrates excellent capture of major clinical content, particularly in the Assessment and Plan sections. Minor omissions include the HPI's follow-up context, the patient's BMI, and reassurance about cost management strategies in patient education. Several unsupported structural additions, such as new ROS sub-sections (Constitutional, Gastrointestinal) and a separate PMH section within Subjective, and 'Results' and 'Patient Agreements' sections in Objective and Plan respectively, are present. However, these additions primarily reorganize information or add headings without introducing misleading clinical content, and the information contained within them is often supported by the transcript.",36,18,3,0.5,0.5009015834707394,0.6256128702757916,0.7272727272727272,True,True,0.5454545454545454,0.5,True,True,0.5,0.6909090909090909,True,True,0.6056338028169014,0.7272727272727272,True,True,0.3525179856115108,0.5842696629213482
item_0039,39,1,True,True,6,7,2,12,0,0,2,23,0,0.0,B,22,2,,0.92,24,,"The doctor asks if the patient has any questions, but the response is brief and lacks detail.",0.5,1,20,3,,0.87,23,,0.8,12,3,15,4,"The SOAP note includes all four sections (Subjective, Objective, Assessment, and Plan) in the correct order.",1.0,4,0.86,37,23,29,15,8,8,0.34782608695652173,10,7,10,7,0,0,0.0,2,3,1,2,1,1,0.3333333333333333,14,5,10,1,4,4,0.8,37,10,2,14,23,7,3,5,item_0039,,"The generated note is mostly clinically aligned and clearly usable. It accurately captures the patient's chief complaint, history, physical findings, assessment, and plan. Minor omissions include specific details like the duration of the chief complaint in the CC section, the absence of chronic conditions in HPI, the 'unspecific' qualifier for the diagnosis, the specific nutritionist's name, and the phrase 'to enhance absorption' for ferrous sulfate. The only unsupported addition is the creation of a dedicated 'HEENT' section heading in the Physical Examination, although the clinical information within it (conjunctival pallor) is supported by the transcript. These issues are limited in scope and do not significantly impact the clinical usefulness or safety of the note.",14,7,6,0.6440677966101694,0.6090453351492701,0.7005482097364345,0.7428571428571429,True,True,0.5866666666666667,0.6440677966101694,True,True,0.6106870229007633,0.7017543859649124,True,True,0.5863453815261044,0.7428571428571429,True,True,0.652482269503546,0.7135135135135134
item_0040,40,1,True,True,6,13,1,25,0,0,1,19,0,0.0,C,32,2,"The SOAP note accurately captures most medical claims from the transcript, but incorrectly states that the patient has ""shortness of breath with minimal exertion"" as a new symptom (when it was already mentioned), and also incorrectly states that the patient denies wheezing or coughing.",0.94,34,,"The SOAP note contains unclear sentences (""Reports daytime fatigue and interrupted sleep (5-6 hours nightly, multiple awakenings)"") and unprofessional language (""Denies wheezing or coughing"").",0.5,2,23,1,"The SOAP note captures most important details from the transcript, but misses the patient's occupation and its impact on their work.",0.96,24,"The SOAP note captures most patient-specific details from the transcript, but misses the patient's age and ethnicity.",0.9,9,1,10,3,"The SOAP note accurately completes three out of four sections (Subjective, Objective, Assessment, Plan), but is missing the ""Plan"" section's details.",0.75,4,0.88,30,28,16,14,14,14,0.5,9,9,7,7,2,2,0.2222222222222222,3,4,1,2,2,2,0.5,6,5,3,2,3,3,0.6,30,9,3,6,28,9,4,5,item_0040,,"The generated note is mostly clinically aligned and usable, with strong Subjective, Objective, and Plan sections. However, the Assessment section contains several moderate omissions of medication details and a high-severity unsupported addition of the 'Uncontrolled' qualifier for hypertension. This unsupported clinical judgment, not explicitly present in the Ground Truth or transcript, makes the Assessment section meaningfully incomplete and requires caution, thus lowering the overall grade.",26,13,6,0.425531914893617,0.5144382160099973,0.631642873984233,0.7004608294930875,True,True,0.3333333333333333,0.425531914893617,True,True,0.7770700636942676,0.8130081300813008,True,True,0.46794871794871795,0.7004608294930875,True,True,0.4794007490636704,0.5875706214689266
item_0041,41,2,True,True,10,14,1,20,0,1,1,25,0,0.0,C,22,2,,0.92,24,,"The doctor's sentence ""We'll work on finding a manageable plan for you"" is unclear and could be rephrased.",0.5,1,15,2,,0.88,17,,0.75,6,2,8,3,"The plan section is mostly complete, but the doctor's statement ""If you have any concerns, especially about the cost of medications, we'll discuss cost-effective alternatives"" feels like unnecessary repetition.",0.75,4,0.83,28,30,16,18,12,12,0.4,9,12,4,7,5,5,0.4166666666666667,5,3,2,0,3,3,1.0,9,4,7,2,2,2,0.5,28,9,5,9,30,12,3,4,item_0041,,"The generated note provides a mostly accurate and usable clinical summary. However, it receives a C due to several omissions, particularly in the Assessment section, where key contributing factors and risk factors such as lifestyle exacerbation of obesity, PCOS contribution to weight gain, and family history increasing metabolic risk were not included. Additionally, there were minor omissions in the Subjective and Plan sections, and an unsupported structural addition of a Review of Systems section in the Subjective section, though the content within it was supported. These issues, especially the moderate omissions in the Assessment, make the note meaningfully incomplete.",21,14,10,0.18823529411764706,0.42964445242770366,0.5833397766722628,0.7196652719665272,True,True,0.16326530612244897,0.18823529411764706,True,True,0.738095238095238,0.8079470198675497,True,True,0.38461538461538464,0.7196652719665272,True,True,0.43260188087774304,0.6175115207373272
item_0042,42,1,True,True,4,2,0,14,0,0,0,22,0,0.0,B,22,2,,0.92,24,,"The doctor's sentence ""Let's review your symptoms more systematically"" is unclear and could be rephrased for better clarity.",0.5,1,20,3,,0.87,23,,0.8,12,3,15,4,"The SOAP note accurately includes all four sections (Subjective, Objective, Assessment, and Plan).",1.0,4,0.86,21,17,11,7,10,10,0.5882352941176471,6,2,4,0,2,2,1.0,1,1,0,0,1,1,1.0,6,6,3,3,3,3,0.5,21,6,1,6,17,2,1,6,item_0042,,"The generated note is mostly clinically aligned and clearly usable. It accurately captures the patient's chief complaint, history, and the core elements of the assessment and plan. All additions are supported by the transcript and do not negatively impact the grade. However, there are several minor omissions, including contextual patient details and logistical information, and two moderate omissions: the explicit link between obesity and symptoms in the Assessment, and the reason for the physical therapy referral in the Plan. These omissions, while not rendering the note unusable, reduce its completeness.",14,12,14,0.3333333333333333,0.42102671433736394,0.5750210136827237,0.576923076923077,True,True,0.2580645161290323,0.3333333333333333,True,True,0.7727272727272727,0.7727272727272727,True,True,0.3493150684931507,0.576923076923077,True,True,0.304,0.6171003717472118
item_0043,43,1,True,True,5,4,2,6,0,1,2,24,0,0.0,D,32,2,,0.94,34,,No issues with communication quality.,1.0,0,23,1,,0.96,24,,0.92,11,1,12,4,All sections are complete and accurately followed.,1.0,4,0.93,32,27,16,11,16,16,0.5925925925925926,11,13,2,4,9,9,0.6923076923076923,2,1,1,0,1,1,1.0,11,5,6,0,5,5,1.0,32,11,2,11,27,13,1,5,item_0043,,"The note generally captures subjective and objective information well, with only minor omissions. However, the Assessment section contains a significant unsupported addition of 'Prediabetes' as a distinct diagnosis, which is not present in the GroundTruth or explicitly supported by the transcript. This introduces misleading clinical content and materially reduces the note's usefulness, leading to a lower overall grade. There are also moderate omissions in the Assessment and Plan sections.",8,4,5,0.5866666666666668,0.5945140878255947,0.7636145676193824,0.8640776699029127,True,True,0.380952380952381,0.5866666666666668,True,True,0.8950276243093923,0.9403973509933774,True,True,0.5611510791366907,0.8640776699029127,True,True,0.5409252669039146,0.6633165829145728
item_0044,44,1,True,True,6,14,5,23,0,0,5,25,0,0.0,B,22,2,,0.92,24,,"The doctor asks if the patient has any questions or concerns, but the response is brief and lacks detail.",0.5,1,20,3,,0.87,23,,0.8,12,3,15,4,"The SOAP note accurately includes all four sections (Subjective, Objective, Assessment, and Plan).",1.0,4,0.88,40,29,22,11,18,18,0.6206896551724138,12,11,4,3,8,8,0.7272727272727273,4,3,2,1,2,2,0.6666666666666666,25,13,15,3,10,10,0.7692307692307693,40,12,4,25,29,11,3,13,item_0044,,"The generated SOAP note is mostly clinically aligned and clearly usable. It accurately captures most of the critical clinical information. Minor omissions include the specific chief complaint and some details in the Assessment. The Plan section includes three unsupported structural headings, which are alignment issues, but the clinical content within the plan is well-supported and accurate.",28,14,6,0.0,0.0,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0,True,False,0.0,0.0
item_0045,45,1,True,True,14,15,0,21,0,0,0,25,0,0.0,B,22,2,,0.92,24,,The communication quality score is low due to one unclear or confusing sentence in the SOAP note.,0.5,1,15,2,,0.88,17,,0.67,4,2,6,3,The instruction following score is slightly below perfect due to one incomplete section (Subjective).,0.75,4,0.81,19,19,9,9,10,10,0.5263157894736842,7,9,1,3,6,6,0.6666666666666666,2,1,2,1,0,0,0.0,5,8,2,5,3,3,0.375,19,7,2,5,19,9,1,8,item_0045,,"The generated SOAP note is mostly clinically aligned and clearly usable. All additions were supported by the transcript, which is excellent. However, the note has several moderate omissions in the Objective section, specifically missing detailed cardiovascular physical exam findings (regular rhythm, no murmurs) and important laboratory results (elevated reticulocyte count, normocytic, normochromic cells). Other sections contain only minor omissions, such as the constant nature of symptoms in HPI, the specific name of the referral doctor, and some patient education details. Despite these omissions, the core clinical information and treatment plan are well-captured.",21,15,14,0.39999999999999997,0.526866692180125,0.6120240117793635,0.6044444444444443,True,True,0.39999999999999997,0.39999999999999997,True,True,0.688,0.7522935779816514,True,True,0.48955223880597015,0.6044444444444443,True,True,0.5299145299145299,0.6913580246913581
item_0046,46,2,True,True,8,3,1,7,0,0,1,25,0,0.0,A,22,2,,0.92,24,,"The SOAP note contains two unclear or confusing sentences, which detract from its overall quality.",0.5,2,20,3,The SOAP note is missing a detailed description of the patient's diet and exercise habits.,0.87,23,"The SOAP note is missing important patient-specific details such as the patient's age, gender, and ethnicity.",0.8,12,3,15,4,"The SOAP note accurately includes all four sections (Subjective, Objective, Assessment, and Plan).",1.0,4,0.83,31,32,10,11,21,21,0.65625,12,10,4,2,8,8,0.8,0,3,0,3,0,0,0.0,20,21,2,3,18,18,0.8571428571428571,31,12,0,20,32,10,3,21,item_0046,,"The generated SOAP note is highly accurate and clinically comprehensive. All additions are supported by the transcript and enhance the note's clarity without introducing unsupported information. The few omissions are minor, primarily consisting of social history details, descriptive annotations for vital signs, a specific physical exam finding, and patient engagement details, none of which materially impact the clinical usefulness or safety of the note.",8,5,8,0.21428571428571425,0.5122398748102605,0.6320899550111717,0.7410714285714286,True,True,0.1875,0.21428571428571425,True,True,0.8554913294797687,0.9006622516556292,True,True,0.391025641025641,0.7410714285714286,True,True,0.6149425287356322,0.6723404255319149
item_0047,47,1,True,True,3,3,0,7,0,0,0,23,0,0.0,A,13,1,,0.93,14,,"The doctor uses clear sentences, but there is unnecessary repetition in the plan section.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor completes three out of four sections, but the plan section is not fully detailed.",0.75,4,0.81,25,20,9,4,16,16,0.8,6,6,4,4,2,2,0.3333333333333333,1,2,0,1,1,1,0.5,7,5,2,0,5,5,1.0,25,6,1,7,20,6,2,5,item_0047,,"The generated SOAP note is highly accurate and clinically useful. All major clinically important GroundTruth content is captured, and all additions are well-supported by the transcript. The few omissions are minor in nature, primarily concerning a detail about symptom persistence in HPI, a categorization difference for dizziness in ROS (where the symptom itself is present), and a redundant follow-up statement in Patient Agreements. These minor issues do not detract from the overall quality or usability of the note.",7,4,3,1.0,0.730768999356209,0.8086818265230888,0.7887323943661972,True,True,1.0,1.0,True,True,0.7796610169491526,0.8073394495412843,True,True,0.5878594249201278,0.7887323943661972,True,True,0.5555555555555556,0.638655462184874
item_0048,48,1,True,True,16,4,0,5,0,1,0,24,0,0.0,B,22,2,,0.92,24,,"The SOAP note contains a single unclear sentence regarding the patient's symptoms, which may cause confusion for the healthcare provider or other team members.",0.8,1,15,2,,0.88,17,,0.83,5,1,6,3,The SOAP note is mostly complete but lacks a clear plan for follow-up appointments and communication with the patient.,0.75,4,0.82,22,20,11,9,11,11,0.55,9,9,3,3,6,6,0.6666666666666666,1,0,1,0,0,0,0.0,11,11,4,4,7,7,0.6363636363636364,22,9,1,11,20,9,0,11,item_0048,,"The generated note is mostly clinically aligned and clearly usable. The most significant issue is the omission of the patient's known history of hypertension and Type 2 Diabetes Mellitus in the Subjective section, which is a moderate to major clinical gap. Other sections contain several minor to moderate omissions, such as specific details in the ROS, vital sign descriptors, and two differential diagnoses. Crucially, there are no unsupported or unknown additions that would negatively impact the grade, indicating good alignment with the transcript where content was added.",5,4,16,0.358974358974359,0.514878836731067,0.6636649214502202,0.7821782178217821,True,True,0.2857142857142857,0.358974358974359,True,True,0.7794117647058825,0.8500000000000001,True,True,0.5714285714285714,0.7821782178217821,True,True,0.42296072507552873,0.6635071090047394
item_0049,49,1,True,True,4,2,0,4,0,0,0,22,0,0.0,C,22,2,,0.92,24,,"The SOAP note contains unclear or confusing sentences, specifically in the section where the doctor explains the diagnosis and treatment plan.",0.5,1,13,2,"The SOAP note is missing details about the patient's medical history, such as the duration of symptoms and lifestyle factors.",0.87,15,"The SOAP note is missing patient-specific details such as age, gender, ethnicity, and occupation.",0.75,6,2,8,3,The SOAP note is missing a clear plan for follow-up appointments and patient education.,0.75,4,0.81,26,28,12,14,14,14,0.5,10,9,4,3,6,6,0.6666666666666666,3,2,2,1,1,1,0.5,13,15,2,4,11,11,0.7333333333333333,26,10,3,13,28,9,2,15,item_0049,,"The generated note is mostly clinically aligned and usable, accurately capturing the chief complaint, most of the HPI, ROS, Objective findings, primary diagnosis, and a comprehensive plan. However, it has noticeable gaps. The HPI omits the patient's history of peptic ulcer disease and medication status, which is a moderate omission. More significantly, the Assessment section entirely omits all three differential diagnoses, which are crucial for clinical reasoning and make the assessment meaningfully incomplete. All additions were supported by the transcript and did not negatively impact the grade.",4,2,4,0.15384615384615383,0.456625939849624,0.6445079695079695,0.7692307692307693,True,True,0.1333333333333333,0.15384615384615383,True,True,0.6015037593984962,0.954954954954955,True,True,0.5166666666666666,0.7692307692307693,True,True,0.575,0.6999999999999998
