item,meta_index,meta_iterations,has_agent3_result,has_gt_validator,n_omissions,n_additions,n_additions_unsupported_by_transcript,n_additions_supported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript,n_hallucinations_or_unjustified_inferences,agent3_n_claims,agent3_n_unsupported_claims,agent3_unsupported_claim_rate,judge_overall_grade,agent3_accuracy_correct,agent3_accuracy_incorrect,agent3_accuracy_reason,agent3_accuracy_score,agent3_accuracy_total_claims,agent3_claim_verification_error,agent3_communication_quality_reason,agent3_communication_quality_score,agent3_communication_total_issues,agent3_completeness_captured,agent3_completeness_missing,agent3_completeness_reason,agent3_completeness_score,agent3_completeness_total_details,agent3_context_awareness_reason,agent3_context_awareness_score,agent3_context_captured,agent3_context_missing,agent3_context_total_details,agent3_instruction_complete_sections,agent3_instruction_following_reason,agent3_instruction_following_score,agent3_instruction_total_sections,agent3_overall_score,clinical_recall_all_gen_count,clinical_recall_all_gt_count,clinical_recall_all_n_gen_only,clinical_recall_all_n_gt_only,clinical_recall_all_n_overlap,clinical_recall_all_overlap_count,clinical_recall_all_recall,clinical_recall_labs_gen_count,clinical_recall_labs_gt_count,clinical_recall_labs_n_gen_only,clinical_recall_labs_n_gt_only,clinical_recall_labs_n_overlap,clinical_recall_labs_overlap_count,clinical_recall_labs_recall,clinical_recall_medications_gen_count,clinical_recall_medications_gt_count,clinical_recall_medications_n_gen_only,clinical_recall_medications_n_gt_only,clinical_recall_medications_n_overlap,clinical_recall_medications_overlap_count,clinical_recall_medications_recall,clinical_recall_symptoms_gen_count,clinical_recall_symptoms_gt_count,clinical_recall_symptoms_n_gen_only,clinical_recall_symptoms_n_gt_only,clinical_recall_symptoms_n_overlap,clinical_recall_symptoms_overlap_count,clinical_recall_symptoms_recall,entities_generated_n_all_entities,entities_generated_n_labs,entities_generated_n_medications,entities_generated_n_symptoms,entities_gt_n_all_entities,entities_gt_n_labs,entities_gt_n_medications,entities_gt_n_symptoms,gt_item,gt_validator_error,judge_overall_summary,n_addition_evidence_entries,n_section_grades_additions,n_section_grades_omissions,structural_assessment_alignment_score,structural_overall_rouge_l_f1,structural_overall_token_f1,structural_plan_alignment_score,structural_section_Assessment_gen_present,structural_section_Assessment_gt_present,structural_section_Assessment_rouge_l_f1,structural_section_Assessment_token_f1,structural_section_Objective_gen_present,structural_section_Objective_gt_present,structural_section_Objective_rouge_l_f1,structural_section_Objective_token_f1,structural_section_Plan_gen_present,structural_section_Plan_gt_present,structural_section_Plan_rouge_l_f1,structural_section_Plan_token_f1,structural_section_Subjective_gen_present,structural_section_Subjective_gt_present,structural_section_Subjective_rouge_l_f1,structural_section_Subjective_token_f1
item_0101,101,1,True,True,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,25,0,0.0,C,13,1,,0.93,14,,"The doctor's language is clear, but there are a few instances of repetition and unnecessary detail.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor completes three out of four sections, but the plan section is missing a clear explanation of how the treatment will be monitored.",0.75,4,0.81,18,25,9,16,9,9,0.36,1,2,1,2,0,0,0.0,1,2,0,1,1,1,0.5,12,13,9,10,3,3,0.23076923076923078,18,1,1,12,25,2,2,13,item_0101,,"The note captures the primary diagnosis and core treatment plan but has several moderate to high-severity omissions. Key missing details include the patient's functional impairment and anhedonia in the Subjective section, psychomotor retardation in the Objective section, and critically, a specific referral for blood tests (full blood count and vitamin D levels) in the Plan. These omissions reduce the clinical completeness and usefulness of the note.",1,1.0,20.0,0.6666666666666666,0.5392835314761144,0.6094929796485367,0.6075949367088608,True,True,0.6666666666666666,0.6666666666666666,True,True,0.7924528301886793,0.7924528301886793,True,True,0.4729064039408867,0.6075949367088608,True,True,0.2251082251082251,0.37125748502994016
item_0102,102,1,True,True,33.0,5.0,5.0,2.0,0.0,0.0,6.0,1.0,2.0,0.0,5.0,7.0,5.0,21,2,0.09523809523809523,F,13,1,"The generated SOAP note accurately captured the patient's symptoms and diagnosis, but incorrectly stated that the patient had experienced thoughts of suicide.",0.93,14,,"The generated SOAP note contained unclear sentences and unnecessary repetition, which detracted from its overall quality.",0.5,3,15,2,"The generated SOAP note captured most of the important details, but missed the patient's occupation and lifestyle.",0.88,17,"The generated SOAP note captured most of the patient-specific details, but missed the patient's age and ethnicity.",0.88,7,1,8,3,"The generated SOAP note accurately completed three out of four sections, but lacked a clear plan for follow-up care.",0.75,4,0.86,20,25,11,16,9,9,0.36,6,6,3,3,3,3,0.5,2,3,0,1,2,2,0.6666666666666666,11,12,7,8,4,4,0.3333333333333333,20,6,2,11,25,6,3,12,item_0102,,"The generated note contains severe and clinically misleading unsupported additions, most notably the false reporting of suicidal ideation in both the Subjective and Assessment sections, which directly contradicts the patient's denial in the transcript. This introduces dangerous misinformation and makes the note unsafe and unreliable. Additionally, the note omits entire critical sections such as the Review of Systems and Investigations, and lacks many specific details from the History of Present Illness and Mental Status Examination, further reducing its clinical usefulness and completeness.",7,5.0,33.0,0.45161290322580644,0.4340340920319577,0.5361963292547275,0.646551724137931,True,True,0.48484848484848486,0.45161290322580644,True,True,0.6534653465346535,0.7586206896551724,True,True,0.41818181818181815,0.646551724137931,True,True,0.17964071856287425,0.288
item_0103,103,1,True,True,21.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,18,0,0.0,C,13,1,,0.93,14,,"The doctor's sentences are clear, but the repetition of certain phrases (""I see"" and ""Is that correct?"") could be reduced for better communication quality.",0.5,2,20,4,,0.83,24,,0.75,6,2,8,3,The SOAP note is missing a clear plan for the patient's family history of schizophrenia.,0.75,4,0.81,23,32,8,17,15,15,0.46875,9,7,3,1,6,6,0.8571428571428571,1,0,1,0,0,0,0.0,9,15,5,11,4,4,0.26666666666666666,23,9,1,9,32,7,0,15,item_0103,,"The generated SOAP note is usable but has noticeable gaps in detail, particularly in the Subjective and Assessment sections. While there are no unsupported or unknown additions, numerous minor and moderate omissions reduce the overall completeness and clinical usefulness. Key missing details include specific HPI elements, the entire Review of Systems section, and the patient's familial history of schizophrenia.",2,1.0,21.0,0.5,0.4171979559336716,0.5621123615743415,0.6823529411764706,True,True,0.3578947368421053,0.5,True,True,0.5522388059701493,0.7154471544715447,True,True,0.5511111111111111,0.6823529411764706,True,True,0.20754716981132074,0.35064935064935066
item_0104,104,1,True,True,9.0,4.0,0.0,8.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,2.0,0.0,23,1,0.043478260869565216,C,13,1,,0.93,14,,"The SOAP note contains unclear sentences and unnecessary repetition, which detract from the overall quality of communication.",0.5,3,15,2,,0.88,17,,0.89,8,1,9,3,"The SOAP note is missing a clear plan section, which outlines the specific treatment plan and expected outcomes.",0.75,4,0.86,14,20,10,16,4,4,0.2,1,1,1,1,0,0,0.0,1,1,1,1,0,0,0.0,5,8,2,5,3,3,0.375,14,1,1,5,20,1,1,8,item_0104,,"The generated note is broadly clinically usable but contains several noticeable gaps due to omissions. Key missing details include the patient's functional impairment in the HPI, the explicit documentation that no physical examination was performed in the Objective section, and crucial patient education regarding potential medication side effects in the Plan. While all identified additions were supported by the transcript, the cumulative impact of these omissions reduces the completeness and safety of the documentation, warranting a 'C' grade.",8,4.0,16.0,0.2608695652173913,0.24155450669888467,0.3180359714971612,0.5644171779141105,True,True,0.2608695652173913,0.2608695652173913,True,True,0.14285714285714288,0.14285714285714288,True,True,0.38497652582159625,0.5644171779141105,True,True,0.17751479289940827,0.30399999999999994
item_0105,105,1,True,True,15.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,25,1,0.04,D,13,1,,0.93,14,,"The doctor's sentences are clear, but there is a slight repetition of the patient's symptoms.",0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor's plan is mostly complete, but the medication dosage could be more specific.",0.75,4,0.82,18,17,10,9,8,8,0.47058823529411764,3,4,3,4,0,0,0.0,3,2,2,1,1,1,0.5,6,9,2,5,4,4,0.4444444444444444,18,3,3,6,17,4,2,9,item_0105,,"The note contains numerous minor and moderate omissions across all sections, including important patient history, physical exam findings, and diagnostic imaging plans. A significant issue is the inclusion of an unsupported clinical assertion in the Assessment section regarding the 'Possible impact of diabetes mellitus and hypertension on back pain,' which materially reduces the clinical usefulness and reliability of the note.",4,2.0,15.0,0.08695652173913045,0.2596123865453762,0.4022624008513394,0.6447368421052632,True,True,0.08333333333333333,0.08695652173913045,True,True,0.3243243243243243,0.5151515151515151,True,True,0.43298969072164945,0.6447368421052632,True,True,0.1978021978021978,0.36220472440944884
item_0106,106,1,True,True,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,19,0,0.0,C,13,1,The claim about the patient's pain being worse at night was not present in the transcript.,0.93,14,,"The doctor used unprofessional language (""Doc"" instead of ""Doctor"") and had a repetitive structure in the SOAP note.",0.5,2,14,1,"The patient's medical history, including their age and ethnicity, was not included in the SOAP note.",0.93,15,"The patient's lifestyle, occupation, and specific symptoms were not fully captured in the SOAP note.",0.88,7,1,8,3,The SOAP note was missing a clear plan for follow-up appointments and medication adherence evaluation.,0.75,4,0.86,20,21,6,7,14,14,0.6666666666666666,9,9,3,3,6,6,0.6666666666666666,2,3,1,2,1,1,0.3333333333333333,6,9,3,6,3,3,0.3333333333333333,20,9,2,6,21,9,3,9,item_0106,,"The generated note provides a generally accurate overview but contains noticeable gaps in clinical reasoning, specific physical exam findings, and patient education details. The Assessment section notably omits the explicit link between physical exam findings and neuropathic involvement, and the Objective section misses key exam details. Several minor omissions are also present across sections. All additions were supported by the transcript and did not negatively impact the grade.",4,4.0,13.0,0.26966292134831465,0.3550659058646336,0.48419261230102467,0.5142857142857142,True,True,0.21782178217821782,0.26966292134831465,True,True,0.5517241379310344,0.6265060240963856,True,True,0.29545454545454547,0.5142857142857142,True,True,0.35526315789473684,0.5263157894736842
item_0107,107,1,True,True,,,,,,,,,,,,,,17,0,0.0,,22,2,,0.92,24,,The SOAP note contains a single unclear sentence regarding the patient's alcohol consumption.,0.5,1,15,2,,0.88,17,,0.88,7,1,8,4,The SOAP note accurately follows the standard instruction format for a clinical note.,1.0,4,0.89,26,19,17,10,9,9,0.47368421052631576,6,3,5,2,1,1,0.3333333333333333,3,3,1,1,2,2,0.6666666666666666,10,5,8,3,2,2,0.4,26,6,3,10,19,3,3,5,item_0107,Judge returned non-JSON output: Expecting property name enclosed in double quotes: line 11 column 5 (char 967),,0,,,0.6666666666666666,0.5593897328444212,0.6453079949643755,0.707182320441989,True,True,0.6666666666666666,0.6666666666666666,True,True,0.6666666666666666,0.7317073170731707,True,True,0.6506024096385543,0.707182320441989,True,True,0.2536231884057971,0.47567567567567565
item_0108,108,1,True,True,17.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,20,0,0.0,B,22,2,,0.92,24,,"The communication quality is good overall, but there is a minor issue with the doctor asking if the patient has any questions or concerns about the plan.",0.8,1,15,2,,0.88,17,,0.9,9,1,10,3,"The plan is mostly complete, but the doctor does not explicitly state the treatment goals or expected outcomes for the patient.",0.75,4,0.86,18,14,12,8,6,6,0.42857142857142855,3,3,2,2,1,1,0.3333333333333333,1,1,0,0,1,1,1.0,10,9,7,6,3,3,0.3333333333333333,18,3,1,10,14,3,1,9,item_0108,,"The generated SOAP note is mostly clinically aligned and clearly usable. While the Subjective section has several moderate omissions, including specific pain severity, detailed functional limitations, and comprehensive ROS for comorbidities, the Objective, Assessment, and Plan sections are strong with only minor omissions. Crucially, there are no unsupported or unknown additions, which significantly contributes to the note's reliability and usability.",4,2.0,17.0,0.4,0.4428947612063586,0.5828288652975109,0.7787610619469026,True,True,0.27906976744186046,0.4,True,True,0.6229508196721312,0.8214285714285714,True,True,0.6716417910447762,0.7787610619469026,True,True,0.19791666666666669,0.33112582781456956
item_0109,109,1,True,True,12.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,25,0,0.0,D,22,2,,0.92,24,,"The SOAP note contains a single unclear sentence regarding the patient's cooperation, but overall communication quality is adequate.",0.5,1,13,2,The SOAP note is missing details about the patient's family medical history and lifestyle.,0.87,15,"The SOAP note lacks specific details about the patient's age, ethnicity, and occupation.",0.88,7,1,8,3,The SOAP note is missing a clear plan for follow-up appointments.,0.75,4,0.86,18,17,8,7,10,10,0.5882352941176471,7,5,2,0,5,5,1.0,1,2,0,1,1,1,0.5,6,8,6,8,0,0,0.0,18,7,1,6,17,5,2,8,item_0109,,"The note has significant omissions, primarily in the Subjective section, where entire standard components such as Review of Systems, Current Medications, Past Medical History, and Family History are missing. Key details from the History of Present Illness, including pain duration, impact on daily activities, and daily presence, are also omitted. While the Objective and Assessment sections are complete and accurate, and all additions are supported by the transcript, the extensive missing information in the Subjective section and some moderate omissions in the Plan (e.g., medication quantity, discussion of benefits/risks) materially reduce the overall clinical usefulness and completeness of the note.",5,3.0,18.0,0.25,0.4866754391249364,0.5476871403487097,0.6455696202531646,True,True,0.25,0.25,True,True,0.8440366972477065,0.9183673469387755,True,True,0.6039603960396039,0.6455696202531646,True,True,0.24870466321243523,0.37681159420289856
item_0110,110,1,True,True,16.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,16,0,0.0,C,13,1,,0.93,14,,"The SOAP note contains unclear sentences (""The patient also reports feeling anxious due to the palpitations but denies any depression or mood swings..."") and unnecessary repetition (""We'll have you follow up in one month to evaluate your response to the medication and review the Holter monitor results."").",0.5,2,20,4,,0.83,24,,0.75,6,2,8,3,The SOAP note is mostly complete but lacks a clear plan for managing the patient's anxiety symptoms.,0.75,4,0.81,25,27,11,13,14,14,0.5185185185185185,12,10,4,2,8,8,0.8,1,1,0,0,1,1,1.0,12,8,7,3,5,5,0.625,25,12,1,12,27,10,1,8,item_0110,,"The note provides a generally accurate clinical picture, with strong Objective and Assessment sections. However, the Subjective section has several minor omissions regarding HPI details and ROS. The Plan section has multiple moderate omissions, particularly concerning the rationale for investigations, patient education on medication side effects, and crucial safety instructions for follow-up. These omissions in the Plan section make the note meaningfully incomplete in terms of patient management and safety, leading to an overall grade of C.",4,2.0,16.0,0.47619047619047616,0.5055158570746481,0.6031172487714871,0.6477272727272726,True,True,0.4444444444444445,0.47619047619047616,True,True,0.7605633802816901,0.7967479674796748,True,True,0.5093632958801498,0.6477272727272726,True,True,0.30769230769230765,0.49180327868852464
item_0111,111,1,True,True,36.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,23,0,0.0,C,13,1,"The generated SOAP note accurately reports the patient's symptoms, vitals, and treatment plan but incorrectly states that the doctor ordered an EKG for the patient.",0.93,14,,There are no communication issues in the GENERATED SOAP NOTE.,1.0,1,15,2,"The generated SOAP note captures most of the important details from the RAW TRANSCRIPT, but misses the patient's medical history and lifestyle modifications.",0.88,17,"The generated SOAP note captures most of the patient-specific details from the RAW TRANSCRIPT, but misses the patient's age and ethnicity.",0.88,7,1,8,3,The GENERATED SOAP NOTE is missing a clear plan for managing anxiety-related symptoms.,0.75,4,0.89,16,28,4,16,12,12,0.42857142857142855,5,10,1,6,4,4,0.4,1,2,0,1,1,1,0.5,9,5,5,1,4,4,0.8,16,5,1,9,28,10,2,5,item_0111,,"The generated note has noticeable gaps and multiple moderate omissions across the Subjective, Assessment, and Plan sections, making it meaningfully incomplete. While there are no unsupported or unknown additions, the missing clinical context, detailed reasoning, and specific plan elements reduce its overall usefulness and necessitate careful review. The Objective section is well-captured.",2,1.0,37.0,0.33333333333333326,0.3751756113396829,0.4819211731866607,0.49484536082474223,True,True,0.24299065420560748,0.33333333333333326,True,True,0.6923076923076923,0.7692307692307692,True,True,0.2835249042145594,0.49484536082474223,True,True,0.2818791946308725,0.33027522935779813
item_0112,112,1,True,True,20.0,3.0,0.0,6.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,5.0,0.0,13,0,0.0,D,22,2,,0.92,24,,"The communication quality score is low due to two unclear or confusing sentences, ""Is everything alright with that?"" and ""What are these tests for?"", which could be rephrased for better clarity.",0.5,2,14,1,,0.93,15,,0.88,7,1,8,3,"The instruction following score is low because only three out of four sections (Subjective, Objective, Assessment, and Plan) are complete.",0.75,4,0.86,17,30,7,20,10,10,0.3333333333333333,8,8,4,4,4,4,0.5,1,2,0,1,1,1,0.5,5,9,1,5,4,4,0.4444444444444444,17,8,1,5,30,8,2,9,item_0112,,"The generated note is mostly clinically aligned but has significant omissions, particularly in the Subjective and Plan sections. While all additions were supported by the transcript and do not penalize the grade, the omission of critical safety instructions in the Plan section, along with several moderate clinical details in the Subjective section, materially reduces the note's clinical usefulness and reliability.",6,3.0,20.0,0.888888888888889,0.6348822855591125,0.7360103054839897,0.6794258373205743,True,True,0.888888888888889,0.888888888888889,True,True,0.8409090909090909,0.88,True,True,0.4676258992805756,0.6794258373205743,True,True,0.34210526315789475,0.4957264957264957
item_0113,113,1,True,True,0.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,15,0,0.0,B,13,1,,0.93,14,,The doctor uses clear sentences but repeats some information unnecessarily.,0.5,2,12,3,,0.8,15,,0.75,6,2,8,3,"The doctor completes three out of four sections, missing only the ""Assessment"" section.",0.75,4,0.81,19,20,15,16,4,4,0.2,8,9,8,9,0,0,0.0,1,4,0,3,1,1,0.25,7,7,4,4,3,3,0.42857142857142855,19,8,1,7,20,9,4,7,item_0113,,"The generated note is mostly clinically aligned and usable. It contains several minor omissions across the Subjective, Objective, and Plan sections, primarily missing specific HPI details, negative ROS findings, and granular plan details. The most significant issues are the moderate omissions of Hypertension and Hyperlipidemia as secondary diagnoses in the Assessment section. However, there are no unsupported or unknown additions, which significantly contributes to its usability.",5,5.0,21.0,0.4444444444444444,0.39269151805096003,0.5244212962962963,0.7037037037037037,True,True,0.3684210526315789,0.4444444444444444,True,True,0.3697478991596638,0.537037037037037,True,True,0.6113989637305699,0.7037037037037037,True,True,0.22119815668202764,0.4125
item_0114,114,1,True,True,14.0,5.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,6.0,0.0,20,0,0.0,C,13,1,,0.93,14,,The doctor uses clear sentences but repeats some information and mentions anxiety without a clear explanation of its impact on the patient's heart health.,0.5,3,15,2,,0.88,17,,0.75,6,2,8,3,"The doctor completes three out of four sections, missing only the ""Assessment"" section.",0.75,4,0.82,21,24,10,13,11,11,0.4583333333333333,7,6,3,2,4,4,0.6666666666666666,2,2,0,0,2,2,1.0,7,11,2,6,5,5,0.45454545454545453,21,7,2,7,24,6,2,11,item_0114,,"The generated SOAP note is usable but has noticeable gaps, particularly in the Subjective and Plan sections. Key details from the History of Present Illness and a comprehensive Review of Systems were omitted. Crucially, a referral to an Electrophysiologist and the patient's agreement with the plan were missing from the Plan section, which are significant clinical omissions. All additions were supported by the transcript and did not negatively impact the grade.",10,5.0,19.0,0.36065573770491804,0.32467615478485656,0.4550613133365434,0.5340314136125655,True,True,0.20895522388059704,0.36065573770491804,True,True,0.6153846153846154,0.7070707070707071,True,True,0.336,0.5340314136125655,True,True,0.13836477987421383,0.2184873949579832
item_0115,115,1,True,True,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21,0,0.0,C,23,1,"The generated SOAP note accurately reported most medical claims, but incorrectly stated that the patient had no known drug allergies.",0.9583,24,,The generated SOAP note contained unclear or confusing sentences and unnecessary repetition.,0.5,2,14,1,"The generated SOAP note captured most important details, but missed the patient's duration of symptoms.",0.9333,15,"The generated SOAP note captured most patient-specific details, but missed the patient's lifestyle and occupation.",0.875,7,1,8,3,The generated SOAP note did not follow the correct structure for all four SOAP sections.,0.75,4,0.8481,38,41,18,21,20,20,0.4878048780487805,6,9,2,5,4,4,0.4444444444444444,1,1,0,0,1,1,1.0,24,22,15,13,9,9,0.4090909090909091,38,6,1,24,41,9,1,22,item_0115,,"The generated note is mostly clinically aligned but has noticeable gaps, particularly in the Plan section. While the Subjective and Objective sections are complete, the Assessment section has one minor omission, and the Plan section contains multiple moderate omissions regarding the specific purposes of treatments, referrals, imaging, patient education, and the entire Patient Agreements section. These omissions make the note meaningfully incomplete, requiring caution and review.",1,1.0,10.0,0.47058823529411764,0.4836471340106144,0.6471151514718244,0.5911949685534591,True,True,0.35294117647058826,0.47058823529411764,True,True,0.8345323741007195,0.9217391304347825,True,True,0.38181818181818183,0.5911949685534591,True,True,0.365296803652968,0.6049382716049383
item_0116,116,1,True,True,11.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,19,1,0.05263157894736842,C,13,1,"The generated SOAP note accurately reports the patient's symptoms, vital signs, and physical examination findings, but incorrectly states that no other symptoms are reported.",0.93,14,,There are no communication issues in the generated SOAP note.,1.0,1,13,2,"The generated SOAP note captures most of the important details, but misses the patient's age and ethnicity.",0.87,15,"The generated SOAP note captures some patient-specific details, but misses important information such as the patient's lifestyle and occupation.",0.75,6,2,8,3,"The generated SOAP note completes three out of four sections (Subjective, Objective, Assessment, and Plan), but is missing the ""Plan"" section.",0.75,4,0.84,19,18,13,12,6,6,0.3333333333333333,8,8,4,4,4,4,0.5,2,2,2,2,0,0,0.0,9,5,9,5,0,0,0.0,19,8,2,9,18,8,2,5,item_0116,,"The note contains several moderate omissions, including specific activity limitations in the Subjective section, the reason for the endocrinologist referral, and pending lab results in the Plan. A significant issue is the unsupported addition of ""reduced arm swing while walking"" to the Subjective section, which is an objective finding and miscategorizes clinical information. These issues collectively reduce the note's clinical usefulness and reliability.",4,2.0,11.0,0.0,0.09615384615384615,0.12043795620437955,0.0,False,True,0.0,0.0,True,True,0.3846153846153846,0.4817518248175182,False,True,0.0,0.0,False,True,0.0,0.0
item_0117,117,1,True,True,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21,0,0.0,C,22,2,,0.92,24,,"The SOAP note contains a single unclear sentence regarding the patient's BMI, which is not present in the transcript.",0.5,1,13,2,,0.87,15,,0.88,7,1,8,3,"The SOAP note is mostly complete, but it lacks a clear plan for follow-up care after the physical therapy sessions.",0.75,4,0.84,20,25,8,13,12,12,0.48,4,5,0,1,4,4,0.8,3,3,2,2,1,1,0.3333333333333333,8,8,7,7,1,1,0.125,20,4,3,8,25,5,3,8,item_0117,,"The generated note provides a generally accurate overview but contains multiple moderate omissions across the Subjective, Assessment, and Plan sections. Key missing details include the severity and impact of the patient's symptoms, the primary diagnosis, and specific medication dosages and frequencies. While the note is broadly usable, these gaps necessitate careful review and make it meaningfully incomplete in several clinically important areas. There are no unsupported or unknown additions that would lower the grade.",1,1.0,17.0,0.48,0.4466673771630668,0.5505350333980819,0.5862068965517241,True,True,0.4615384615384615,0.48,True,True,0.6538461538461539,0.6881720430107526,True,True,0.38392857142857145,0.5862068965517241,True,True,0.28735632183908044,0.4477611940298508
item_0118,118,1,True,True,8.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,25,0,0.0,B,13,1,,0.93,14,,"The communication quality score is low due to two unclear or confusing sentences in the SOAP note, which were not present in the transcript.",0.5,2,14,1,,0.93,15,,0.88,7,1,8,4,"The SOAP note follows the correct instruction format, with all four sections (subjective, objective, assessment, and plan) present and complete.",1.0,4,0.89,17,21,5,9,12,12,0.5714285714285714,5,6,0,1,5,5,0.8333333333333334,1,1,0,0,1,1,1.0,6,10,4,8,2,2,0.2,17,5,1,6,21,6,1,10,item_0118,,"The generated note is mostly clinically aligned and clearly usable. It accurately captures the core HPI, ROS, Objective findings, Assessment, and Plan. However, it has several minor omissions across the Subjective and Objective sections, and two moderate omissions: the specific walking limitation in the HPI and the Gabapentin dispensing details in the Plan. There are no unsupported or unknown additions that would negatively impact the grade.",3,2.0,8.0,0.0,0.30869254924350553,0.3520788805097391,0.7513812154696132,False,True,0.0,0.0,True,True,0.6064516129032258,0.6569343065693432,True,True,0.6283185840707964,0.7513812154696132,False,True,0.0,0.0
item_0119,119,1,True,True,13.0,4.0,0.0,6.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,25,0,0.0,C,22,2,,0.92,24,,The communication quality is slightly affected by a single unclear sentence in the plan section.,0.5,1,15,2,,0.88,17,,0.75,6,2,8,3,The plan section is mostly complete but lacks a clear explanation of the treatment plan.,0.75,4,0.82,16,36,11,31,5,5,0.1388888888888889,5,7,4,6,1,1,0.14285714285714285,1,1,1,1,0,0,0.0,5,20,4,19,1,1,0.05,16,5,1,5,36,7,1,20,item_0119,,"The generated SOAP note is broadly usable but has noticeable gaps and multiple moderate to major issues that make it meaningfully incomplete. Key omissions include the entire Review of Systems section, important details regarding the severity and impact of the patient's pain in the HPI, the primary problem statement in the Assessment, and all sub-headings within the Plan section. Additionally, several minor clinical details and specific medication information are missing. All additions were supported by the transcript and did not negatively impact the grade.",6,4.0,25.0,0.45161290322580644,0.39930184698088805,0.5135568205776934,0.6535947712418301,True,True,0.43749999999999994,0.45161290322580644,True,True,0.4313725490196078,0.7394957983193275,True,True,0.6048780487804878,0.6535947712418301,True,True,0.12345679012345677,0.20952380952380953
item_0120,120,1,True,True,24.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,25,0,0.0,B,22,2,"The SOAP note accurately reports most medical claims, but incorrectly states the patient's height as ""5'6"" pounds"".",0.92,24,,"The SOAP note contains a single unclear sentence regarding the patient's lifestyle, but overall communication is clear and professional.",0.9,1,32,2,"The SOAP note captures most important details, but misses the patient's occupation and medical history.",0.94,34,"The SOAP note captures most patient-specific details, but misses the patient's ethnicity and recent A1C levels.",0.83,10,2,12,3,"The SOAP note is missing a clear plan section, which is partially addressed in the assessment section.",0.75,4,0.86,18,23,6,11,12,12,0.5217391304347826,6,7,2,3,4,4,0.5714285714285714,2,2,0,0,2,2,1.0,5,4,2,1,3,3,0.75,18,6,2,5,23,7,2,4,item_0120,,"The generated SOAP note is mostly clinically aligned and clearly usable, accurately capturing the patient's chief complaints, vital signs, and key assessment points. There are no unsupported additions. However, the Subjective section has noticeable gaps, including the omission of the Chief Complaint, specific medication details in the HPI, and several elements from the Social History and Review of Systems. The Plan section also omits some important patient education details. Despite these omissions, the note provides a clear and actionable clinical summary.",2,1.0,24.0,0.55,0.4180238160344805,0.515266130910785,0.617283950617284,True,True,0.4285714285714286,0.55,True,True,0.5333333333333333,0.6296296296296297,True,True,0.5120772946859903,0.617283950617284,True,True,0.19811320754716982,0.2641509433962264
